source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,n_sources,n_primary_sources,n_references,references_stripped
Q08209,P49674,PPP3CA,CSNK1E,True,False,False,False,False,False,1,DEPOD:9430669,DEPOD,post_translational,1,1,1,9430669
Q08209,Q05329,PPP3CA,GAD2,True,False,False,False,False,False,1,DEPOD:15147202,DEPOD,post_translational,1,1,1,15147202
Q08209,P04792,PPP3CA,HSPB1,True,False,False,False,False,False,1,DEPOD:7510704,DEPOD,post_translational,1,1,1,7510704
Q08209,P12036,PPP3CA,NEFH,True,False,False,False,False,False,1,DEPOD:20031277,DEPOD,post_translational,1,1,1,20031277
Q08209,Q14973,PPP3CA,SLC10A1,True,False,False,False,False,False,1,DEPOD:12065290,DEPOD,post_translational,1,1,1,12065290
Q08209,P13861,PPP3CA,PRKAR2A,True,False,False,False,False,False,1,DEPOD:9660947,DEPOD,post_translational,1,1,1,9660947
Q08209,Q8WYL5,PPP3CA,SSH1,True,True,False,True,True,False,1,DEPOD:15671020,DEPOD,post_translational,1,1,1,15671020
Q08209,P50552,PPP3CA,VASP,True,False,False,False,False,False,1,DEPOD:7656973,DEPOD,post_translational,1,1,1,7656973
Q08209,Q6VAB6,PPP3CA,KSR2,True,False,False,False,False,False,2,DEPOD:19560418;ELM:19560418,DEPOD;ELM,post_translational,2,2,1,19560418
Q08209,P10636,PPP3CA,MAPT,True,False,True,True,False,True,3,DEPOD:15959850;DEPOD:16262633;DEPOD:9660947,DEPOD;Wang,post_translational,2,2,3,15959850;16262633;9660947
Q08209,P05412,PPP3CA,JUN,True,False,False,False,False,False,1,DEPOD:17215518,DEPOD,post_translational,1,1,1,17215518
Q08209,P19419,PPP3CA,ELK1,True,False,False,False,False,False,1,DEPOD:10329725,DEPOD,post_translational,1,1,1,10329725
Q08209,Q05193,PPP3CA,DNM1,True,True,False,True,True,False,2,DEPOD:20496096;DEPOD:8052858,DEPOD;Wang,post_translational,2,2,2,20496096;8052858
Q08209,P49841,PPP3CA,GSK3B,True,True,False,True,True,False,1,DEPOD:19659461,DEPOD,post_translational,1,1,1,19659461
Q08209,Q9UD71,PPP3CA,PPP1R1B,True,False,True,True,False,True,2,DEPOD:10217279;DEPOD:12065642,DEPOD;Wang,post_translational,2,2,2,10217279;12065642
Q08209,Q99259,PPP3CA,GAD1,True,False,False,False,False,False,2,DEPOD:15147202;DEPOD:7896780,DEPOD,post_translational,1,1,2,15147202;7896780
P16298,P02489,PPP3CB,CRYAA,True,False,False,False,False,False,1,DEPOD:2548498,DEPOD,post_translational,1,1,1,2548498
P16298,P27824,PPP3CB,CANX,True,False,False,False,False,False,1,DEPOD:20700529,DEPOD,post_translational,1,1,1,20700529
P16298,P49674,PPP3CB,CSNK1E,True,False,False,False,False,False,1,DEPOD:9430669,DEPOD,post_translational,1,1,1,9430669
P16298,Q05329,PPP3CB,GAD2,True,False,False,False,False,False,1,DEPOD:15147202,DEPOD,post_translational,1,1,1,15147202
P16298,P04792,PPP3CB,HSPB1,True,False,False,False,False,False,1,DEPOD:7510704,DEPOD,post_translational,1,1,1,7510704
P16298,P12036,PPP3CB,NEFH,True,False,False,False,False,False,1,DEPOD:20031277,DEPOD,post_translational,1,1,1,20031277
P16298,Q14973,PPP3CB,SLC10A1,True,False,False,False,False,False,1,DEPOD:12065290,DEPOD,post_translational,1,1,1,12065290
P16298,P13861,PPP3CB,PRKAR2A,True,False,False,False,False,False,1,DEPOD:9660947,DEPOD,post_translational,1,1,1,9660947
P16298,Q8WYL5,PPP3CB,SSH1,True,False,False,False,False,False,1,DEPOD:15671020,DEPOD,post_translational,1,1,1,15671020
P16298,P50552,PPP3CB,VASP,True,False,False,False,False,False,1,DEPOD:7656973,DEPOD,post_translational,1,1,1,7656973
P16298,P53805,PPP3CB,RCAN1,True,False,False,False,False,False,1,DEPOD:12063245,DEPOD,post_translational,1,1,1,12063245
P16298,P10636,PPP3CB,MAPT,True,False,False,False,False,False,3,DEPOD:15959850;DEPOD:16262633;DEPOD:9660947,DEPOD,post_translational,1,1,3,15959850;16262633;9660947
P16298,P05412,PPP3CB,JUN,True,False,False,False,False,False,2,DEPOD:17215518;Lit-BM-17:17952113,DEPOD;Lit-BM-17,post_translational,2,2,2,17215518;17952113
P16298,P19419,PPP3CB,ELK1,True,False,False,False,False,False,1,DEPOD:10329725,DEPOD,post_translational,1,1,1,10329725
P16298,Q05193,PPP3CB,DNM1,True,True,False,True,True,False,2,DEPOD:20496096;DEPOD:8052858,DEPOD;Wang,post_translational,2,2,2,20496096;8052858
P16298,P49841,PPP3CB,GSK3B,True,False,False,False,False,False,1,DEPOD:19659461,DEPOD,post_translational,1,1,1,19659461
P16298,Q9UD71,PPP3CB,PPP1R1B,True,False,False,False,False,False,2,DEPOD:10217279;DEPOD:12065642,DEPOD,post_translational,1,1,2,10217279;12065642
P16298,Q99259,PPP3CB,GAD1,True,False,False,False,False,False,2,DEPOD:15147202;DEPOD:7896780,DEPOD,post_translational,1,1,2,15147202;7896780
P48454,P02489,PPP3CC,CRYAA,True,False,False,False,False,False,1,DEPOD:2548498,DEPOD,post_translational,1,1,1,2548498
P48454,P27824,PPP3CC,CANX,True,False,False,False,False,False,1,DEPOD:20700529,DEPOD,post_translational,1,1,1,20700529
P48454,P49674,PPP3CC,CSNK1E,True,False,False,False,False,False,1,DEPOD:9430669,DEPOD,post_translational,1,1,1,9430669
P48454,Q05329,PPP3CC,GAD2,True,False,False,False,False,False,1,DEPOD:15147202,DEPOD,post_translational,1,1,1,15147202
P48454,P04792,PPP3CC,HSPB1,True,False,False,False,False,False,1,DEPOD:7510704,DEPOD,post_translational,1,1,1,7510704
P48454,P12036,PPP3CC,NEFH,True,False,False,False,False,False,1,DEPOD:20031277,DEPOD,post_translational,1,1,1,20031277
P48454,Q14973,PPP3CC,SLC10A1,True,False,False,False,False,False,1,DEPOD:12065290,DEPOD,post_translational,1,1,1,12065290
P48454,P13861,PPP3CC,PRKAR2A,True,False,False,False,False,False,1,DEPOD:9660947,DEPOD,post_translational,1,1,1,9660947
P48454,Q8WYL5,PPP3CC,SSH1,True,False,False,False,False,False,1,DEPOD:15671020,DEPOD,post_translational,1,1,1,15671020
P48454,P50552,PPP3CC,VASP,True,False,False,False,False,False,1,DEPOD:7656973,DEPOD,post_translational,1,1,1,7656973
P48454,P53805,PPP3CC,RCAN1,True,False,False,False,False,False,1,DEPOD:12063245,DEPOD,post_translational,1,1,1,12063245
P48454,P10636,PPP3CC,MAPT,True,False,False,False,False,False,3,DEPOD:15959850;DEPOD:16262633;DEPOD:9660947,DEPOD,post_translational,1,1,3,15959850;16262633;9660947
P48454,P05412,PPP3CC,JUN,True,False,False,False,False,False,1,DEPOD:17215518,DEPOD,post_translational,1,1,1,17215518
P48454,P19419,PPP3CC,ELK1,True,False,False,False,False,False,1,DEPOD:10329725,DEPOD,post_translational,1,1,1,10329725
P48454,Q05193,PPP3CC,DNM1,True,True,False,True,True,False,2,DEPOD:20496096;DEPOD:8052858,DEPOD;Wang,post_translational,2,2,2,20496096;8052858
P48454,P49841,PPP3CC,GSK3B,True,False,False,False,False,False,1,DEPOD:19659461,DEPOD,post_translational,1,1,1,19659461
P48454,Q9UD71,PPP3CC,PPP1R1B,True,False,False,False,False,False,2,DEPOD:10217279;DEPOD:12065642,DEPOD,post_translational,1,1,2,10217279;12065642
P48454,Q99259,PPP3CC,GAD1,True,False,False,False,False,False,2,DEPOD:15147202;DEPOD:7896780,DEPOD,post_translational,1,1,2,15147202;7896780
P35813,Q13177,PPM1A,PAK2,True,False,False,False,False,False,1,DEPOD:18586681,DEPOD,post_translational,1,1,1,18586681
P35813,Q5VT25,PPM1A,CDC42BPA,True,False,False,False,False,False,1,DEPOD:18586681,DEPOD,post_translational,1,1,1,18586681
P35813,Q9Y5S2,PPM1A,CDC42BPB,True,False,False,False,False,False,1,DEPOD:18586681,DEPOD,post_translational,1,1,1,18586681
P35813,P52564,PPM1A,MAP2K6,True,False,True,True,False,True,2,DEPOD:9707433;InnateDB:9707433,DEPOD;InnateDB;Wang,post_translational,3,3,1,9707433
P35813,P45985,PPM1A,MAP2K4,True,False,True,True,False,True,2,DEPOD:9707433;InnateDB:9707433,DEPOD;InnateDB;Wang,post_translational,3,3,1,9707433
P35813,Q14832,PPM1A,GRM3,True,False,False,False,False,False,3,DEPOD:14663150;HPRD:14663150;Lit-BM-17:14663150,DEPOD;HPRD;Lit-BM-17,post_translational,3,3,1,14663150
P35813,Q12798,PPM1A,CETN1,True,False,False,False,False,False,1,DEPOD:22820751,DEPOD,post_translational,1,1,1,22820751
P35813,P24941,PPM1A,CDK2,True,False,False,False,False,False,1,DEPOD:10934208,DEPOD,post_translational,1,1,1,10934208
P35813,Q00534,PPM1A,CDK6,True,False,False,False,False,False,1,DEPOD:10934208,DEPOD,post_translational,1,1,1,10934208
P35813,Q05655,PPM1A,PRKCD,True,False,False,False,False,False,3,DEPOD:11959144;HPRD-phos:11959144;HPRD:11959144,DEPOD;HPRD;HPRD-phos,post_translational,3,3,1,11959144
P35813,P26038,PPM1A,MSN,True,False,False,False,False,False,2,DEPOD:10480873;HPRD:10480873,DEPOD;HPRD,post_translational,2,2,1,10480873
P35813,P13639,PPM1A,EEF2,True,False,False,False,False,False,4,DEPOD:2176079;DEPOD:7548224;DEPOD:8386634;HPRD:8386634,DEPOD;HPRD,post_translational,2,2,3,2176079;7548224;8386634
O75688,P41208,PPM1B,CETN2,True,False,False,False,False,False,1,DEPOD:22820751,DEPOD,post_translational,1,1,1,22820751
O75688,O43318,PPM1B,MAP3K7,True,False,True,True,False,True,3,DEPOD:11104763;HPRD:11104763;InnateDB:11104763,DEPOD;HPRD;InnateDB;Wang,post_translational,4,4,1,11104763
O75688,Q92934,PPM1B,BAD,True,False,False,False,False,False,1,DEPOD:22820751,DEPOD,post_translational,1,1,1,22820751
O75688,Q12798,PPM1B,CETN1,True,False,False,False,False,False,1,DEPOD:22820751,DEPOD,post_translational,1,1,1,22820751
O75688,P24941,PPM1B,CDK2,True,False,False,False,False,False,2,DEPOD:10934208;HPRD:10934208,DEPOD;HPRD,post_translational,2,2,1,10934208
O75688,Q00534,PPM1B,CDK6,True,False,False,False,False,False,3,DEPOD:10934208;HPRD:10934208;SPIKE_LC:16713569,DEPOD;HPRD;SPIKE_LC,post_translational,3,2,2,10934208;16713569
O75688,P26038,PPM1B,MSN,True,False,False,False,False,False,2,DEPOD:10480873;HPRD:10480873,DEPOD;HPRD,post_translational,2,2,1,10480873
O15355,P38432,PPM1G,COIL,True,False,False,False,False,False,1,DEPOD:19435804,DEPOD,post_translational,1,1,1,19435804
O15355,Q9UHI6,PPM1G,DDX20,True,False,False,False,False,False,1,DEPOD:17984321,DEPOD,post_translational,1,1,1,17984321
O15355,P0C0S8,PPM1G,H2AC15,True,False,False,False,False,False,1,DEPOD:17074886,DEPOD,post_translational,1,1,1,17074886
O15355,Q99879,PPM1G,H2BC14,True,False,False,False,False,False,1,DEPOD:17074886,DEPOD,post_translational,1,1,1,17074886
O15355,Q16637,PPM1G,SMN1,True,False,False,False,False,False,1,DEPOD:17984321,DEPOD,post_translational,1,1,1,17984321
O15355,P16104,PPM1G,H2AX,True,False,False,False,False,False,1,DEPOD:17074886,DEPOD,post_translational,1,1,1,17074886
Q5SGD2,Q9Y5P4,PPM1L,CERT1,True,False,False,False,False,False,1,DEPOD:18165232,DEPOD;Wang,post_translational,2,2,1,18165232
Q5SGD2,O43318,PPM1L,MAP3K7,True,False,False,False,False,False,2,DEPOD:12556533;HPRD:12556533,DEPOD;HPRD,post_translational,2,2,1,12556533
Q96MI6,O14920,PPM1M,IKBKB,True,False,False,False,False,False,1,DEPOD:19594441,DEPOD,post_translational,1,1,1,19594441
P60510,Q92918,PPP4C,MAP4K1,True,True,False,True,True,False,1,DEPOD:15364934,DEPOD;Wang,post_translational,2,2,1,15364934
P60510,P15927,PPP4C,RPA2,True,False,False,False,False,False,1,DEPOD:20154705,DEPOD,post_translational,1,1,1,20154705
P60510,P16104,PPP4C,H2AX,True,False,True,True,False,True,2,DEPOD:18614045;DEPOD:18758438,DEPOD;Wang,post_translational,2,2,2,18614045;18758438
P53041,P49674,PPP5C,CSNK1E,True,False,False,False,False,False,1,DEPOD:16790549,DEPOD,post_translational,1,1,1,16790549
P53041,Q92934,PPP5C,BAD,True,False,False,False,False,False,1,DEPOD:22820751,DEPOD,post_translational,1,1,1,22820751
O00743,O14965,PPP6C,AURKA,True,False,False,False,False,False,1,DEPOD:21187329,DEPOD,post_translational,1,1,1,21187329
O00743,P78527,PPP6C,PRKDC,True,False,False,False,False,False,2,DEPOD:19198648;ProtMapper:24844881,DEPOD;ProtMapper;REACH_ProtMapper,post_translational,3,2,2,19198648;24844881
O00743,P02686,PPP6C,MBP,True,False,False,False,False,False,1,DEPOD:16895907,DEPOD,post_translational,1,1,1,16895907
O00743,P16104,PPP6C,H2AX,True,False,False,False,False,False,1,DEPOD:20065038,DEPOD,post_translational,1,1,1,20065038
Q9ULR3,P55060,PPM1H,CSE1L,True,False,False,False,False,False,1,DEPOD:18059182,DEPOD,post_translational,1,1,1,18059182
Q93096,P17544,PTP4A1,ATF7,True,False,True,True,False,True,3,DEPOD:11278933;HPRD:11278933;Lit-BM-17:11278933,DEPOD;HPRD;Lit-BM-17;Wang,post_translational,4,4,1,11278933
O75365,P05556,PTP4A3,ITGB1,True,True,False,True,True,False,2,DEPOD:16472776;DEPOD:19930715,DEPOD;NCI-PID_ProtMapper;ProtMapper;Wang,post_translational,4,3,2,16472776;19930715
O75365,P19338,PTP4A3,NCL,True,False,False,False,False,False,1,DEPOD:20860603,DEPOD,post_translational,1,1,1,20860603
O75365,P56945,PTP4A3,BCAR1,True,False,True,True,False,True,1,DEPOD:11355880,DEPOD;Wang,post_translational,2,2,1,11355880
O75365,P16949,PTP4A3,STMN1,True,False,False,False,False,False,1,DEPOD:20806969,DEPOD,post_translational,1,1,1,20806969
P60484,P09619,PTEN,PDGFRB,True,False,False,False,False,False,13,ACSN:10648629;ACSN:12040186;ACSN:15584861;ACSN:16288286;ACSN:17218262;DEPOD:14718524;DOMINO:16456542;IntAct:16456542;IntAct:25241761;Lit-BM-17:16456542;Lit-BM-17:24012959;Lit-BM-17:25241761;SPIKE_LC:16456542,ACSN;DEPOD;DOMINO;IntAct;Lit-BM-17;SPIKE_LC;Wang,post_translational,7,6,9,10648629;12040186;14718524;15584861;16288286;16456542;17218262;24012959;25241761
P18031,P04049,PTPN1,RAF1,True,False,False,False,False,False,1,DEPOD:7604263,DEPOD,post_translational,1,1,1,7604263
P18031,P29350,PTPN1,PTPN6,True,False,False,False,False,False,1,DEPOD:21123182,DEPOD,post_translational,1,1,1,21123182
P18031,P35222,PTPN1,CTNNB1,True,True,False,True,True,False,3,DEPOD:9786960;HPRD:12377785;InnateDB:17087658,DEPOD;HPRD;InnateDB;SPIKE_LC;Wang,post_translational,5,4,3,12377785;17087658;9786960
P18031,P19235,PTPN1,EPOR,True,False,False,False,False,False,3,DEPOD:14527337;IntAct:14527337;SPIKE_LC:14527337,DEPOD;IntAct;SPIKE_LC,post_translational,3,2,1,14527337
P18031,Q13480,PTPN1,GAB1,True,False,False,False,False,False,1,DEPOD:21123182,DEPOD,post_translational,1,1,1,21123182
P18031,P49841,PTPN1,GSK3B,True,False,False,False,False,False,5,DEPOD:7514173;DOMINO:7514173;HPRD:7514173;SPIKE_LC:16189514;SPIKE_LC:7514173,DEPOD;DOMINO;HPRD;SPIKE_LC,post_translational,4,3,2,16189514;7514173
P18031,P46459,PTPN1,NSF,True,False,True,True,False,True,1,DEPOD:19208619,DEPOD;Wang,post_translational,2,2,1,19208619
P18031,Q99704,PTPN1,DOK1,True,False,True,True,False,True,1,DEPOD:14766979,DEPOD;NCI-PID_ProtMapper;ProtMapper;Wang,post_translational,4,3,1,14766979
P18031,P42226,PTPN1,STAT6,True,False,False,False,False,False,1,DEPOD:18716132,DEPOD,post_translational,1,1,1,18716132
P18031,P03372,PTPN1,ESR1,True,False,False,False,False,False,4,DEPOD:7539106;DOMINO:7539106;HPRD:7539106;SPIKE_LC:7539106,DEPOD;DOMINO;HPRD;SPIKE_LC,post_translational,4,3,1,7539106
Q12923,P35568,PTPN13,IRS1,True,False,True,True,False,True,1,DEPOD:17638892,DEPOD;Wang,post_translational,2,2,1,17638892
Q12923,P02686,PTPN13,MBP,True,False,False,False,False,False,1,DEPOD:7929060,DEPOD,post_translational,1,1,1,7929060
P29074,P20963,PTPN4,CD247,True,False,False,False,False,False,1,DEPOD:18614237,DEPOD,post_translational,1,1,1,18614237
P43378,P00533,PTPN9,EGFR,True,False,False,False,False,False,1,DEPOD:20335174,DEPOD,post_translational,1,1,1,20335174
P43378,P04626,PTPN9,ERBB2,True,False,False,False,False,False,1,DEPOD:20335174,DEPOD,post_translational,1,1,1,20335174
Q99952,Q9NRY4,PTPN18,ARHGAP35,True,False,False,False,False,False,1,DEPOD:12554790,DEPOD,post_translational,1,1,1,12554790
Q99952,P00519,PTPN18,ABL1,True,False,False,False,False,False,3,DEPOD:11163214;HPRD:11163214;HPRD:15588985,DEPOD;HPRD,post_translational,2,2,2,11163214;15588985
Q99952,P06241,PTPN18,FYN,True,False,False,False,False,False,1,DEPOD:11158295,DEPOD,post_translational,1,1,1,11158295
Q16827,Q16288,PTPRO,NTRK3,True,False,False,False,False,False,1,DEPOD:19573017,DEPOD,post_translational,1,1,1,19573017
Q16827,P54764,PTPRO,EPHA4,True,False,False,False,False,False,2,DEPOD:16680165;KEA:11136979,DEPOD;KEA;Kinexus_KEA,post_translational,3,2,2,11136979;16680165
Q16827,P29323,PTPRO,EPHB2,True,False,False,False,False,False,1,DEPOD:16680165,DEPOD,post_translational,1,1,1,16680165
Q92729,P00533,PTPRU,EGFR,True,False,False,False,False,False,1,DEPOD:8870675,DEPOD,post_translational,1,1,1,8870675
Q92729,P35222,PTPRU,CTNNB1,True,False,True,True,False,True,7,BioGRID:12501215;BioGRID:9054423;DEPOD:12501215;DEPOD:16574648;HPRD:12501215;InnateDB:16574648;SPIKE_LC:19167335,BioGRID;DEPOD;HPRD;InnateDB;SPIKE_LC;Wang,post_translational,6,5,4,12501215;16574648;19167335;9054423
P23467,Q02763,PTPRB,TEK,True,False,False,False,False,False,6,DEPOD:10557082;DEPOD:19116766;DEPOD:19451274;HPRD:10557082;InnateDB:12237455;SPIKE_LC:19167335,DEPOD;HPRD;InnateDB;SPIKE_LC,post_translational,4,3,5,10557082;12237455;19116766;19167335;19451274
P23469,P27361,PTPRE,MAPK3,True,False,True,True,False,True,3,DEPOD:12754301;HPRD:12754301;HPRD:15588985,DEPOD;HPRD;Wang,post_translational,3,3,2,12754301;15588985
P23469,P06241,PTPRE,FYN,True,False,False,False,False,False,3,DEPOD:14980517;HPRD:14980517;HPRD:15588985,DEPOD;HPRD,post_translational,2,2,2,14980517;15588985
P23469,P07947,PTPRE,YES1,True,True,False,True,True,False,3,DEPOD:14980517;HPRD:14980517;HPRD:15588985,DEPOD;HPRD;Wang,post_translational,3,3,2,14980517;15588985
P23471,P04629,PTPRZ1,NTRK1,True,False,False,False,False,False,1,DEPOD:18477627,DEPOD,post_translational,1,1,1,18477627
P23471,P35612,PTPRZ1,ADD2,True,False,False,False,False,False,3,DEPOD:16105548;HPRD-phos:16105548;HPRD:16105548,DEPOD;HPRD;HPRD-phos,post_translational,3,3,1,16105548
Q12913,Q16625,PTPRJ,OCLN,True,False,False,False,False,False,1,DEPOD:19332538,DEPOD,post_translational,1,1,1,19332538
Q12913,O60716,PTPRJ,CTNND1,True,True,False,True,True,False,5,DEPOD:12370829;HPRD:12370829;IntAct:12370829;IntAct:12475979;ProtMapper:25386896,DEPOD;HPRD;IntAct;ProtMapper;RLIMS-P_ProtMapper;SPIKE_LC;Wang,post_translational,7,5,3,12370829;12475979;25386896
Q12913,Q07157,PTPRJ,TJP1,True,False,False,False,False,False,1,DEPOD:19332538,DEPOD,post_translational,1,1,1,19332538
Q12913,P07948,PTPRJ,LYN,True,False,False,False,False,False,1,DEPOD:20345711,DEPOD,post_translational,1,1,1,20345711
Q12913,P06241,PTPRJ,FYN,True,False,False,False,False,False,2,DEPOD:20345711;ProtMapper:27859601,DEPOD;ProtMapper;REACH_ProtMapper,post_translational,3,2,2,20345711;27859601
Q12913,P22681,PTPRJ,CBL,True,False,False,False,False,False,2,DEPOD:19836242;SPIKE_LC:19167335,DEPOD;SPIKE_LC,post_translational,2,1,2,19167335;19836242
Q15262,P35222,PTPRK,CTNNB1,True,False,False,False,False,False,2,DEPOD:8663237;HPRD:8663237,DEPOD;HPRD,post_translational,2,2,1,8663237
P28827,O60716,PTPRM,CTNND1,True,True,False,True,True,False,3,DEPOD:10753936;HPRD:10753936;HPRD:15588985,DEPOD;HPRD;SPIKE_LC;Wang,post_translational,4,3,2,10753936;15588985
O14522,P12830,PTPRT,CDH1,True,False,False,False,False,False,1,DEPOD:16973135,DEPOD,post_translational,1,1,1,16973135
O14522,O60716,PTPRT,CTNND1,True,False,False,False,False,False,1,DEPOD:16973135,DEPOD,post_translational,1,1,1,16973135
Q13332,P00533,PTPRS,EGFR,True,False,False,False,False,False,3,DEPOD:10435588;DEPOD:15522239;HPRD:10435588,DEPOD;HPRD,post_translational,2,2,2,10435588;15522239
Q13332,P04629,PTPRS,NTRK1,True,False,False,False,False,False,1,DEPOD:17967490,DEPOD,post_translational,1,1,1,17967490
Q13332,Q16620,PTPRS,NTRK2,True,False,False,False,False,False,1,DEPOD:17967490,DEPOD,post_translational,1,1,1,17967490
Q9HD43,Q99704,PTPRH,DOK1,True,False,False,False,False,False,2,DEPOD:12101188;HPRD:11278335,DEPOD;HPRD,post_translational,2,2,2,11278335;12101188
O14595,P24928,CTDSP2,POLR2A,True,False,False,False,False,False,1,DEPOD:12721286,DEPOD,post_translational,1,1,1,12721286
O15194,Q13555,CTDSPL,CAMK2G,True,False,False,False,False,False,1,DEPOD:18338982,DEPOD,post_translational,1,1,1,18338982
P29350,P29475,PTPN6,NOS1,True,False,False,False,False,False,2,DEPOD:11511520;HPRD:11511520,DEPOD;HPRD,post_translational,2,2,1,11511520
P29350,P20138,PTPN6,CD33,True,False,False,False,False,False,11,DEPOD:10206955;HPRD-phos:10206955;HPRD:10206955;InnateDB:10206955;InnateDB:10887109;InnateDB:17947393;IntAct:10206955;IntAct:10556798;IntAct:17947393;IntAct:24216507;SPIKE_LC:16189514,DEPOD;HPRD;HPRD-phos;InnateDB;IntAct;SPIKE_LC;Wang,post_translational,7,6,6,10206955;10556798;10887109;16189514;17947393;24216507
P29350,P31260,PTPN6,HOXA10,True,False,False,False,False,False,3,DEPOD:12145285;HPRD-phos:12145285;HPRD:12145285,DEPOD;HPRD;HPRD-phos,post_translational,3,3,1,12145285
P29350,P03372,PTPN6,ESR1,True,False,False,False,False,False,3,DEPOD:7539106;HPRD:7539106;SPIKE_LC:7539106,DEPOD;HPRD;SPIKE_LC,post_translational,3,2,1,7539106
Q06124,O43597,PTPN11,SPRY2,True,False,False,False,False,False,2,DEPOD:15031289;HPRD:15031289,DEPOD;HPRD,post_translational,2,2,1,15031289
Q06124,Q9NWQ8,PTPN11,PAG1,True,False,True,True,False,True,2,DEPOD:14967142;HPRD:10790433,DEPOD;HPRD;Wang,post_translational,3,3,2,10790433;14967142
Q06124,Q9Y6R4,PTPN11,MAP3K4,True,False,True,True,False,True,2,DEPOD:15601262;HPRD:15601262,DEPOD;HPRD;Wang,post_translational,3,3,1,15601262
Q06124,Q13017,PTPN11,ARHGAP5,True,False,False,False,False,False,1,DEPOD:15169898,DEPOD,post_translational,1,1,1,15169898
Q06124,P16581,PTPN11,SELE,True,False,False,False,False,False,3,DEPOD:11602579;HPRD:11602579;InnateDB:11602579,DEPOD;HPRD;InnateDB,post_translational,3,3,1,11602579
Q06124,P35968,PTPN11,KDR,True,False,True,True,False,True,2,DEPOD:19706677;HPRD:9405464,DEPOD;HPRD;Wang,post_translational,3,3,2,19706677;9405464
