"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"TE-1",0.082785294882505,13.77,2.301,NA,4,69.0159051730848,2.28402778521499
"WM1799",0.249149253454173,11.257,0.2431,2.54062361873282,1.48067386267415,48.4879821785144,0.239208764031504
"WM793",0.182775949811509,12.24,1.876,3.9287767158931,1.74301278361301,35.8880754273068,1.90136417002267
"G-361",0.23640518987573,11.441,0.3117,5.22795558399033,1.23204929467468,48.4551350200251,0.310933181111654
"HeLa",1.17114719921847e-11,16.645,1.341e-18,NA,3.43495866462028,99.5786907128658,4042.70183984679
"Hep-G2",0.0192279841989785,14.72,68.25,77.0157255531368,1.62365620327254,19.4528515617524,56.8562907614198
"HPAC",0.192457374898642,12.088,1.701,2.93380388204426,2.21522854687272,34.5650001635634,1.72582735997672
"Hs 852.T",0.0626668459158911,14.042,2.454,NA,4,75.6360539774692,2.53429541081013
"Hs 936.T",0.271197173004147,10.921,0.3675,1.44639009703132,1.08949902063929,38.7142955889985,0.368932818681654
"KYSE-70",0.148303230166432,12.783,2.305,3.9887840031862,4,43.6589422211159,2.38033699249763
"LXF 289",0.27724591290347,10.816,1.291,1.61219527314088,1.54102665569242,13.5219186319265,1.3138811861643
"NCI-H1435",0.1426282374101,12.882,2.017,5.23890725508525,4,48.9020007514896,2.01673446292788
"NCI-H2023",0.268186479549843,10.96,0.6801,1.29906912850904,1.43224440857048,29.9023015850576,0.687489781464119
"NCI-H2126",0.0854890816721657,13.723,1.673,NA,0.893923400063484,71.3807103778514,1.76317651297575
"NUGC-3",0.340570897009775,9.8796,0.2669,0.470744877132184,1.44248335661602,28.0918997888643,0.265674127248736
"Panc 05.04",0.15007864887072,12.728,1.38,NA,4,51.916137644081,1.42988444228008
"OAW28",0.0672682863695898,13.992,32.21,31.9330640752827,1.10987366592523,0,31.9330640752827
"TCC-PAN2",0.126553604069978,13.081,1.656,NA,3.55198227606555,57.2661235796485,1.68895740231942
"YAPC",0.313763749256097,10.293,0.1896,0.279889402621115,3.58228676403395,38.1245065243766,0.187373073453149
"ZR-75-1",0.0267219992718045,14.475,0.2478,NA,1.09813213645983,58.0826419921551,34.6576722644992
"C2BBe1",0.0943524805105293,13.789,2.202,NA,4,69.4575224209483,2.13072474522552
"ChaGo-K-1",0.172339601675992,12.754,2.181,3.64512544857589,4,43.4556637890668,2.19248372865251
"COLO 668",0.260819000757297,11.643,1.614,1.98776098315177,4,23.825445641336,1.69079706295514
"COV362",0.126261842896573,13.359,1.648,NA,4,63.1859504015633,1.68408940267313
"DV-90",0.330387229944275,10.879,1.07,1.6442271650499,1.21421315437899,18.0482471054755,1.13709331469725
"EFO-27",0.0167085057298309,14.532,43.97,42.0956450445344,1.75684541291265,0,42.0956450445344
"HD-MY-Z",0.34454598356387,10.778,0.7912,1.45248819679903,1.09139613930969,24.0225763978093,0.797173477447293
"NCI-H2170",0.175664487383975,12.795,2.647,3.55344326618513,4,40.2912635130467,2.35883500076559
"NCI-H647",0.154280579707753,12.803,2.369,4.53269546486848,4,42.4627590524459,2.82434106138171
"NCI-H810",0.185075070526813,12.612,1.666,3.15277441638462,4,45.6278633775137,1.7144460675319
"PaTu 8988s",0.176781104687437,12.604,8024,8054.72823427421,0.164567324275433,0,8054.72823427421
"PC-3",0.0629111001229052,14.177,1.893,NA,4,80.691138288672,1.89601566275543
"TE-5",0.25993504895331,11.682,1.661,2.01348681711297,4,23.5985772009915,1.71637872397484
"UACC-257",0.0909889322322647,13.788,2.068,NA,3.19067944337384,70.9318206088508,2.07182351549831
"UACC-62",0.123959575596884,13.324,76820,74631.4806679867,0.16956033802733,0,74631.4806679867
"BICR 6",0.165869111436296,12.791,1.932,5.04866372945844,3.54031471617089,48.2140237912331,1.96983147910142
